tile_name,zone,imagery_path,mask_path
19_373974_215029,Sector 7-8,data/raw/imagery/19_373974_215029.png,data/processed/masks/19_373974_215029.png
19_373968_215029,Sector 7-8,data/raw/imagery/19_373968_215029.png,data/processed/masks/19_373968_215029.png
19_373982_215044,Sector 7-8,data/raw/imagery/19_373982_215044.png,data/processed/masks/19_373982_215044.png
19_373965_215072,Sector 22,data/raw/imagery/19_373965_215072.png,data/processed/masks/19_373965_215072.png
19_373967_215037,Sector 7-8,data/raw/imagery/19_373967_215037.png,data/processed/masks/19_373967_215037.png
19_373967_215070,Sector 22,data/raw/imagery/19_373967_215070.png,data/processed/masks/19_373967_215070.png
19_373955_215063,Sector 22,data/raw/imagery/19_373955_215063.png,data/processed/masks/19_373955_215063.png
19_373879_215081,General,data/raw/imagery/19_373879_215081.png,data/processed/masks/19_373879_215081.png
19_373957_215081,Sector 22,data/raw/imagery/19_373957_215081.png,data/processed/masks/19_373957_215081.png
19_373909_215096,General,data/raw/imagery/19_373909_215096.png,data/processed/masks/19_373909_215096.png
19_373949_215065,Sector 22,data/raw/imagery/19_373949_215065.png,data/processed/masks/19_373949_215065.png
19_373975_215071,Sector 22,data/raw/imagery/19_373975_215071.png,data/processed/masks/19_373975_215071.png
19_373918_215211,General,data/raw/imagery/19_373918_215211.png,data/processed/masks/19_373918_215211.png
19_373966_215080,Sector 22,data/raw/imagery/19_373966_215080.png,data/processed/masks/19_373966_215080.png
19_373953_215069,Sector 22,data/raw/imagery/19_373953_215069.png,data/processed/masks/19_373953_215069.png
19_373949_215079,Sector 22,data/raw/imagery/19_373949_215079.png,data/processed/masks/19_373949_215079.png
19_373969_215032,Sector 7-8,data/raw/imagery/19_373969_215032.png,data/processed/masks/19_373969_215032.png
19_373973_215060,Sector 22,data/raw/imagery/19_373973_215060.png,data/processed/masks/19_373973_215060.png
19_373945_215185,General,data/raw/imagery/19_373945_215185.png,data/processed/masks/19_373945_215185.png
19_373966_215039,Sector 7-8,data/raw/imagery/19_373966_215039.png,data/processed/masks/19_373966_215039.png
19_373985_215042,Sector 7-8,data/raw/imagery/19_373985_215042.png,data/processed/masks/19_373985_215042.png
19_373908_215156,General,data/raw/imagery/19_373908_215156.png,data/processed/masks/19_373908_215156.png
19_373975_215073,Sector 22,data/raw/imagery/19_373975_215073.png,data/processed/masks/19_373975_215073.png
19_373962_215079,Sector 22,data/raw/imagery/19_373962_215079.png,data/processed/masks/19_373962_215079.png
19_373968_215031,Sector 7-8,data/raw/imagery/19_373968_215031.png,data/processed/masks/19_373968_215031.png
19_373967_215083,Sector 22,data/raw/imagery/19_373967_215083.png,data/processed/masks/19_373967_215083.png
19_373966_215068,Sector 22,data/raw/imagery/19_373966_215068.png,data/processed/masks/19_373966_215068.png
19_373963_215041,Sector 7-8,data/raw/imagery/19_373963_215041.png,data/processed/masks/19_373963_215041.png
19_373961_215038,Sector 7-8,data/raw/imagery/19_373961_215038.png,data/processed/masks/19_373961_215038.png
19_373972_215061,Sector 22,data/raw/imagery/19_373972_215061.png,data/processed/masks/19_373972_215061.png
19_373979_215047,Sector 7-8,data/raw/imagery/19_373979_215047.png,data/processed/masks/19_373979_215047.png
19_373975_215029,Sector 7-8,data/raw/imagery/19_373975_215029.png,data/processed/masks/19_373975_215029.png
19_373925_215058,General,data/raw/imagery/19_373925_215058.png,data/processed/masks/19_373925_215058.png
19_373948_215077,Sector 22,data/raw/imagery/19_373948_215077.png,data/processed/masks/19_373948_215077.png
19_373964_215069,Sector 22,data/raw/imagery/19_373964_215069.png,data/processed/masks/19_373964_215069.png
19_373952_215076,Sector 22,data/raw/imagery/19_373952_215076.png,data/processed/masks/19_373952_215076.png
19_373956_215066,Sector 22,data/raw/imagery/19_373956_215066.png,data/processed/masks/19_373956_215066.png
19_373958_215062,Sector 22,data/raw/imagery/19_373958_215062.png,data/processed/masks/19_373958_215062.png
19_373962_215075,Sector 22,data/raw/imagery/19_373962_215075.png,data/processed/masks/19_373962_215075.png
19_373975_215052,Sector 7-8,data/raw/imagery/19_373975_215052.png,data/processed/masks/19_373975_215052.png
19_373966_215028,Sector 7-8,data/raw/imagery/19_373966_215028.png,data/processed/masks/19_373966_215028.png
19_373952_215064,Sector 22,data/raw/imagery/19_373952_215064.png,data/processed/masks/19_373952_215064.png
19_373949_215069,Sector 22,data/raw/imagery/19_373949_215069.png,data/processed/masks/19_373949_215069.png
19_373972_215072,Sector 22,data/raw/imagery/19_373972_215072.png,data/processed/masks/19_373972_215072.png
19_373980_215031,Sector 7-8,data/raw/imagery/19_373980_215031.png,data/processed/masks/19_373980_215031.png
19_373953_215060,Sector 22,data/raw/imagery/19_373953_215060.png,data/processed/masks/19_373953_215060.png
19_374081_215167,General,data/raw/imagery/19_374081_215167.png,data/processed/masks/19_374081_215167.png
19_373975_215082,Sector 22,data/raw/imagery/19_373975_215082.png,data/processed/masks/19_373975_215082.png
19_373963_215070,Sector 22,data/raw/imagery/19_373963_215070.png,data/processed/masks/19_373963_215070.png
19_373970_215074,Sector 22,data/raw/imagery/19_373970_215074.png,data/processed/masks/19_373970_215074.png
19_373975_215066,Sector 22,data/raw/imagery/19_373975_215066.png,data/processed/masks/19_373975_215066.png
19_373967_215075,Sector 22,data/raw/imagery/19_373967_215075.png,data/processed/masks/19_373967_215075.png
19_373965_215073,Sector 22,data/raw/imagery/19_373965_215073.png,data/processed/masks/19_373965_215073.png
19_373952_215065,Sector 22,data/raw/imagery/19_373952_215065.png,data/processed/masks/19_373952_215065.png
19_373950_215070,Sector 22,data/raw/imagery/19_373950_215070.png,data/processed/masks/19_373950_215070.png
19_373970_215039,Sector 7-8,data/raw/imagery/19_373970_215039.png,data/processed/masks/19_373970_215039.png
19_373948_215065,Sector 22,data/raw/imagery/19_373948_215065.png,data/processed/masks/19_373948_215065.png
19_373977_215067,Sector 22,data/raw/imagery/19_373977_215067.png,data/processed/masks/19_373977_215067.png
19_373975_215059,Sector 22,data/raw/imagery/19_373975_215059.png,data/processed/masks/19_373975_215059.png
19_373963_215065,Sector 22,data/raw/imagery/19_373963_215065.png,data/processed/masks/19_373963_215065.png
19_374037_215116,General,data/raw/imagery/19_374037_215116.png,data/processed/masks/19_374037_215116.png
19_373961_215069,Sector 22,data/raw/imagery/19_373961_215069.png,data/processed/masks/19_373961_215069.png
19_373951_215073,Sector 22,data/raw/imagery/19_373951_215073.png,data/processed/masks/19_373951_215073.png
19_373954_215080,Sector 22,data/raw/imagery/19_373954_215080.png,data/processed/masks/19_373954_215080.png
19_373957_215037,Sector 7-8,data/raw/imagery/19_373957_215037.png,data/processed/masks/19_373957_215037.png
19_373974_215068,Sector 22,data/raw/imagery/19_373974_215068.png,data/processed/masks/19_373974_215068.png
19_373972_215036,Sector 7-8,data/raw/imagery/19_373972_215036.png,data/processed/masks/19_373972_215036.png
19_373957_215079,Sector 22,data/raw/imagery/19_373957_215079.png,data/processed/masks/19_373957_215079.png
19_373948_215082,Sector 22,data/raw/imagery/19_373948_215082.png,data/processed/masks/19_373948_215082.png
19_373978_215037,Sector 7-8,data/raw/imagery/19_373978_215037.png,data/processed/masks/19_373978_215037.png
19_373969_215071,Sector 22,data/raw/imagery/19_373969_215071.png,data/processed/masks/19_373969_215071.png
19_373985_215032,Sector 7-8,data/raw/imagery/19_373985_215032.png,data/processed/masks/19_373985_215032.png
19_373977_215083,Sector 22,data/raw/imagery/19_373977_215083.png,data/processed/masks/19_373977_215083.png
19_373972_215030,Sector 7-8,data/raw/imagery/19_373972_215030.png,data/processed/masks/19_373972_215030.png
19_373982_215046,Sector 7-8,data/raw/imagery/19_373982_215046.png,data/processed/masks/19_373982_215046.png
19_373968_215041,Sector 7-8,data/raw/imagery/19_373968_215041.png,data/processed/masks/19_373968_215041.png
19_373983_215046,Sector 7-8,data/raw/imagery/19_373983_215046.png,data/processed/masks/19_373983_215046.png
19_373957_215032,Sector 7-8,data/raw/imagery/19_373957_215032.png,data/processed/masks/19_373957_215032.png
19_373982_215047,Sector 7-8,data/raw/imagery/19_373982_215047.png,data/processed/masks/19_373982_215047.png
19_373959_215038,Sector 7-8,data/raw/imagery/19_373959_215038.png,data/processed/masks/19_373959_215038.png
19_373954_215066,Sector 22,data/raw/imagery/19_373954_215066.png,data/processed/masks/19_373954_215066.png
19_374101_215073,General,data/raw/imagery/19_374101_215073.png,data/processed/masks/19_374101_215073.png
19_373972_215078,Sector 22,data/raw/imagery/19_373972_215078.png,data/processed/masks/19_373972_215078.png
19_373957_215035,Sector 7-8,data/raw/imagery/19_373957_215035.png,data/processed/masks/19_373957_215035.png
19_373974_215078,Sector 22,data/raw/imagery/19_373974_215078.png,data/processed/masks/19_373974_215078.png
19_373977_215066,Sector 22,data/raw/imagery/19_373977_215066.png,data/processed/masks/19_373977_215066.png
19_373954_215081,Sector 22,data/raw/imagery/19_373954_215081.png,data/processed/masks/19_373954_215081.png
19_373974_215062,Sector 22,data/raw/imagery/19_373974_215062.png,data/processed/masks/19_373974_215062.png
19_373973_215082,Sector 22,data/raw/imagery/19_373973_215082.png,data/processed/masks/19_373973_215082.png
19_373945_215029,General,data/raw/imagery/19_373945_215029.png,data/processed/masks/19_373945_215029.png
19_373948_215079,Sector 22,data/raw/imagery/19_373948_215079.png,data/processed/masks/19_373948_215079.png
19_373967_215068,Sector 22,data/raw/imagery/19_373967_215068.png,data/processed/masks/19_373967_215068.png
19_373895_215038,General,data/raw/imagery/19_373895_215038.png,data/processed/masks/19_373895_215038.png
19_373976_215048,Sector 7-8,data/raw/imagery/19_373976_215048.png,data/processed/masks/19_373976_215048.png
19_373960_215073,Sector 22,data/raw/imagery/19_373960_215073.png,data/processed/masks/19_373960_215073.png
19_373960_215070,Sector 22,data/raw/imagery/19_373960_215070.png,data/processed/masks/19_373960_215070.png
19_373976_215042,Sector 7-8,data/raw/imagery/19_373976_215042.png,data/processed/masks/19_373976_215042.png
19_373975_215037,Sector 7-8,data/raw/imagery/19_373975_215037.png,data/processed/masks/19_373975_215037.png
19_373971_215078,Sector 22,data/raw/imagery/19_373971_215078.png,data/processed/masks/19_373971_215078.png
19_373948_215062,Sector 22,data/raw/imagery/19_373948_215062.png,data/processed/masks/19_373948_215062.png
19_373948_215069,Sector 22,data/raw/imagery/19_373948_215069.png,data/processed/masks/19_373948_215069.png
19_373968_215064,Sector 22,data/raw/imagery/19_373968_215064.png,data/processed/masks/19_373968_215064.png
19_373948_215067,Sector 22,data/raw/imagery/19_373948_215067.png,data/processed/masks/19_373948_215067.png
19_373960_215083,Sector 22,data/raw/imagery/19_373960_215083.png,data/processed/masks/19_373960_215083.png
19_373970_215068,Sector 22,data/raw/imagery/19_373970_215068.png,data/processed/masks/19_373970_215068.png
19_373973_215075,Sector 22,data/raw/imagery/19_373973_215075.png,data/processed/masks/19_373973_215075.png
19_373960_215059,Sector 22,data/raw/imagery/19_373960_215059.png,data/processed/masks/19_373960_215059.png
19_373966_215040,Sector 7-8,data/raw/imagery/19_373966_215040.png,data/processed/masks/19_373966_215040.png
19_373968_215080,Sector 22,data/raw/imagery/19_373968_215080.png,data/processed/masks/19_373968_215080.png
19_373977_215041,Sector 7-8,data/raw/imagery/19_373977_215041.png,data/processed/masks/19_373977_215041.png
19_373959_215069,Sector 22,data/raw/imagery/19_373959_215069.png,data/processed/masks/19_373959_215069.png
19_373980_215051,Sector 7-8,data/raw/imagery/19_373980_215051.png,data/processed/masks/19_373980_215051.png
19_373980_215042,Sector 7-8,data/raw/imagery/19_373980_215042.png,data/processed/masks/19_373980_215042.png
19_373977_215050,Sector 7-8,data/raw/imagery/19_373977_215050.png,data/processed/masks/19_373977_215050.png
19_373949_215063,Sector 22,data/raw/imagery/19_373949_215063.png,data/processed/masks/19_373949_215063.png
19_373965_215044,Sector 7-8,data/raw/imagery/19_373965_215044.png,data/processed/masks/19_373965_215044.png
19_373967_215041,Sector 7-8,data/raw/imagery/19_373967_215041.png,data/processed/masks/19_373967_215041.png
19_373969_215060,Sector 22,data/raw/imagery/19_373969_215060.png,data/processed/masks/19_373969_215060.png
19_373926_215093,General,data/raw/imagery/19_373926_215093.png,data/processed/masks/19_373926_215093.png
19_373956_215067,Sector 22,data/raw/imagery/19_373956_215067.png,data/processed/masks/19_373956_215067.png
19_373971_215035,Sector 7-8,data/raw/imagery/19_373971_215035.png,data/processed/masks/19_373971_215035.png
19_373954_215070,Sector 22,data/raw/imagery/19_373954_215070.png,data/processed/masks/19_373954_215070.png
19_373953_215079,Sector 22,data/raw/imagery/19_373953_215079.png,data/processed/masks/19_373953_215079.png
19_373950_215078,Sector 22,data/raw/imagery/19_373950_215078.png,data/processed/masks/19_373950_215078.png
19_373985_215048,Sector 7-8,data/raw/imagery/19_373985_215048.png,data/processed/masks/19_373985_215048.png
19_373958_215077,Sector 22,data/raw/imagery/19_373958_215077.png,data/processed/masks/19_373958_215077.png
19_373949_215077,Sector 22,data/raw/imagery/19_373949_215077.png,data/processed/masks/19_373949_215077.png
19_373975_215078,Sector 22,data/raw/imagery/19_373975_215078.png,data/processed/masks/19_373975_215078.png
19_373954_215082,Sector 22,data/raw/imagery/19_373954_215082.png,data/processed/masks/19_373954_215082.png
19_374010_215133,General,data/raw/imagery/19_374010_215133.png,data/processed/masks/19_374010_215133.png
19_373856_215151,General,data/raw/imagery/19_373856_215151.png,data/processed/masks/19_373856_215151.png
19_373960_215074,Sector 22,data/raw/imagery/19_373960_215074.png,data/processed/masks/19_373960_215074.png
19_373955_215062,Sector 22,data/raw/imagery/19_373955_215062.png,data/processed/masks/19_373955_215062.png
19_373964_215083,Sector 22,data/raw/imagery/19_373964_215083.png,data/processed/masks/19_373964_215083.png
19_373959_215039,Sector 7-8,data/raw/imagery/19_373959_215039.png,data/processed/masks/19_373959_215039.png
19_373970_215028,Sector 7-8,data/raw/imagery/19_373970_215028.png,data/processed/masks/19_373970_215028.png
19_373985_215044,Sector 7-8,data/raw/imagery/19_373985_215044.png,data/processed/masks/19_373985_215044.png
19_373963_215082,Sector 22,data/raw/imagery/19_373963_215082.png,data/processed/masks/19_373963_215082.png
19_373961_215029,Sector 7-8,data/raw/imagery/19_373961_215029.png,data/processed/masks/19_373961_215029.png
19_373984_215050,Sector 7-8,data/raw/imagery/19_373984_215050.png,data/processed/masks/19_373984_215050.png
19_373950_215077,Sector 22,data/raw/imagery/19_373950_215077.png,data/processed/masks/19_373950_215077.png
19_373962_215041,Sector 7-8,data/raw/imagery/19_373962_215041.png,data/processed/masks/19_373962_215041.png
19_373985_215031,Sector 7-8,data/raw/imagery/19_373985_215031.png,data/processed/masks/19_373985_215031.png
19_373963_215061,Sector 22,data/raw/imagery/19_373963_215061.png,data/processed/masks/19_373963_215061.png
19_373952_215059,Sector 22,data/raw/imagery/19_373952_215059.png,data/processed/masks/19_373952_215059.png
19_374016_215183,General,data/raw/imagery/19_374016_215183.png,data/processed/masks/19_374016_215183.png
19_373969_215069,Sector 22,data/raw/imagery/19_373969_215069.png,data/processed/masks/19_373969_215069.png
19_373979_215028,Sector 7-8,data/raw/imagery/19_373979_215028.png,data/processed/masks/19_373979_215028.png
19_373986_215041,Sector 7-8,data/raw/imagery/19_373986_215041.png,data/processed/masks/19_373986_215041.png
19_373971_215076,Sector 22,data/raw/imagery/19_373971_215076.png,data/processed/masks/19_373971_215076.png
19_374083_215188,General,data/raw/imagery/19_374083_215188.png,data/processed/masks/19_374083_215188.png
19_373854_215136,General,data/raw/imagery/19_373854_215136.png,data/processed/masks/19_373854_215136.png
19_373967_215082,Sector 22,data/raw/imagery/19_373967_215082.png,data/processed/masks/19_373967_215082.png
19_373966_215082,Sector 22,data/raw/imagery/19_373966_215082.png,data/processed/masks/19_373966_215082.png
19_373982_215040,Sector 7-8,data/raw/imagery/19_373982_215040.png,data/processed/masks/19_373982_215040.png
19_373958_215060,Sector 22,data/raw/imagery/19_373958_215060.png,data/processed/masks/19_373958_215060.png
19_373957_215074,Sector 22,data/raw/imagery/19_373957_215074.png,data/processed/masks/19_373957_215074.png
19_373972_215068,Sector 22,data/raw/imagery/19_373972_215068.png,data/processed/masks/19_373972_215068.png
19_373976_215047,Sector 7-8,data/raw/imagery/19_373976_215047.png,data/processed/masks/19_373976_215047.png
19_374038_215204,General,data/raw/imagery/19_374038_215204.png,data/processed/masks/19_374038_215204.png
19_373955_215065,Sector 22,data/raw/imagery/19_373955_215065.png,data/processed/masks/19_373955_215065.png
19_373985_215051,Sector 7-8,data/raw/imagery/19_373985_215051.png,data/processed/masks/19_373985_215051.png
19_373958_215076,Sector 22,data/raw/imagery/19_373958_215076.png,data/processed/masks/19_373958_215076.png
19_373974_215083,Sector 22,data/raw/imagery/19_373974_215083.png,data/processed/masks/19_373974_215083.png
19_373969_215038,Sector 7-8,data/raw/imagery/19_373969_215038.png,data/processed/masks/19_373969_215038.png
19_373950_215075,Sector 22,data/raw/imagery/19_373950_215075.png,data/processed/masks/19_373950_215075.png
19_373962_215081,Sector 22,data/raw/imagery/19_373962_215081.png,data/processed/masks/19_373962_215081.png
19_373976_215034,Sector 7-8,data/raw/imagery/19_373976_215034.png,data/processed/masks/19_373976_215034.png
19_373971_215029,Sector 7-8,data/raw/imagery/19_373971_215029.png,data/processed/masks/19_373971_215029.png
19_373976_215028,Sector 7-8,data/raw/imagery/19_373976_215028.png,data/processed/masks/19_373976_215028.png
19_373986_215052,Sector 7-8,data/raw/imagery/19_373986_215052.png,data/processed/masks/19_373986_215052.png
19_373960_215063,Sector 22,data/raw/imagery/19_373960_215063.png,data/processed/masks/19_373960_215063.png
19_373963_215039,Sector 7-8,data/raw/imagery/19_373963_215039.png,data/processed/masks/19_373963_215039.png
19_373973_215063,Sector 22,data/raw/imagery/19_373973_215063.png,data/processed/masks/19_373973_215063.png
19_373953_215082,Sector 22,data/raw/imagery/19_373953_215082.png,data/processed/masks/19_373953_215082.png
19_373971_215080,Sector 22,data/raw/imagery/19_373971_215080.png,data/processed/masks/19_373971_215080.png
19_373953_215084,Sector 22,data/raw/imagery/19_373953_215084.png,data/processed/masks/19_373953_215084.png
19_373980_215045,Sector 7-8,data/raw/imagery/19_373980_215045.png,data/processed/masks/19_373980_215045.png
19_373953_215068,Sector 22,data/raw/imagery/19_373953_215068.png,data/processed/masks/19_373953_215068.png
19_373948_215064,Sector 22,data/raw/imagery/19_373948_215064.png,data/processed/masks/19_373948_215064.png
19_373950_215081,Sector 22,data/raw/imagery/19_373950_215081.png,data/processed/masks/19_373950_215081.png
19_373974_215034,Sector 7-8,data/raw/imagery/19_373974_215034.png,data/processed/masks/19_373974_215034.png
19_373967_215029,Sector 7-8,data/raw/imagery/19_373967_215029.png,data/processed/masks/19_373967_215029.png
19_373976_215060,Sector 22,data/raw/imagery/19_373976_215060.png,data/processed/masks/19_373976_215060.png
19_373972_215071,Sector 22,data/raw/imagery/19_373972_215071.png,data/processed/masks/19_373972_215071.png
19_373968_215082,Sector 22,data/raw/imagery/19_373968_215082.png,data/processed/masks/19_373968_215082.png
19_373950_215066,Sector 22,data/raw/imagery/19_373950_215066.png,data/processed/masks/19_373950_215066.png
19_373975_215035,Sector 7-8,data/raw/imagery/19_373975_215035.png,data/processed/masks/19_373975_215035.png
19_373959_215073,Sector 22,data/raw/imagery/19_373959_215073.png,data/processed/masks/19_373959_215073.png
19_373971_215065,Sector 22,data/raw/imagery/19_373971_215065.png,data/processed/masks/19_373971_215065.png
19_373962_215061,Sector 22,data/raw/imagery/19_373962_215061.png,data/processed/masks/19_373962_215061.png
19_373977_215028,Sector 7-8,data/raw/imagery/19_373977_215028.png,data/processed/masks/19_373977_215028.png
19_373962_215044,Sector 7-8,data/raw/imagery/19_373962_215044.png,data/processed/masks/19_373962_215044.png
19_373971_215069,Sector 22,data/raw/imagery/19_373971_215069.png,data/processed/masks/19_373971_215069.png
19_373958_215036,Sector 7-8,data/raw/imagery/19_373958_215036.png,data/processed/masks/19_373958_215036.png
19_373959_215036,Sector 7-8,data/raw/imagery/19_373959_215036.png,data/processed/masks/19_373959_215036.png
19_373849_215068,General,data/raw/imagery/19_373849_215068.png,data/processed/masks/19_373849_215068.png
19_373958_215063,Sector 22,data/raw/imagery/19_373958_215063.png,data/processed/masks/19_373958_215063.png
19_373986_215045,Sector 7-8,data/raw/imagery/19_373986_215045.png,data/processed/masks/19_373986_215045.png
19_373961_215063,Sector 22,data/raw/imagery/19_373961_215063.png,data/processed/masks/19_373961_215063.png
19_373979_215051,Sector 7-8,data/raw/imagery/19_373979_215051.png,data/processed/masks/19_373979_215051.png
19_373980_215032,Sector 7-8,data/raw/imagery/19_373980_215032.png,data/processed/masks/19_373980_215032.png
19_374043_215202,General,data/raw/imagery/19_374043_215202.png,data/processed/masks/19_374043_215202.png
19_373974_215038,Sector 7-8,data/raw/imagery/19_373974_215038.png,data/processed/masks/19_373974_215038.png
19_373969_215081,Sector 22,data/raw/imagery/19_373969_215081.png,data/processed/masks/19_373969_215081.png
19_373951_215080,Sector 22,data/raw/imagery/19_373951_215080.png,data/processed/masks/19_373951_215080.png
19_373960_215075,Sector 22,data/raw/imagery/19_373960_215075.png,data/processed/masks/19_373960_215075.png
19_373949_215084,Sector 22,data/raw/imagery/19_373949_215084.png,data/processed/masks/19_373949_215084.png
19_373970_215063,Sector 22,data/raw/imagery/19_373970_215063.png,data/processed/masks/19_373970_215063.png
19_373963_215038,Sector 7-8,data/raw/imagery/19_373963_215038.png,data/processed/masks/19_373963_215038.png
19_373968_215032,Sector 7-8,data/raw/imagery/19_373968_215032.png,data/processed/masks/19_373968_215032.png
19_373948_215075,Sector 22,data/raw/imagery/19_373948_215075.png,data/processed/masks/19_373948_215075.png
19_374024_215197,General,data/raw/imagery/19_374024_215197.png,data/processed/masks/19_374024_215197.png
19_373952_215063,Sector 22,data/raw/imagery/19_373952_215063.png,data/processed/masks/19_373952_215063.png
19_373975_215034,Sector 7-8,data/raw/imagery/19_373975_215034.png,data/processed/masks/19_373975_215034.png
19_373959_215079,Sector 22,data/raw/imagery/19_373959_215079.png,data/processed/masks/19_373959_215079.png
19_373954_215083,Sector 22,data/raw/imagery/19_373954_215083.png,data/processed/masks/19_373954_215083.png
19_373940_215064,General,data/raw/imagery/19_373940_215064.png,data/processed/masks/19_373940_215064.png
19_373950_215064,Sector 22,data/raw/imagery/19_373950_215064.png,data/processed/masks/19_373950_215064.png
19_373957_215030,Sector 7-8,data/raw/imagery/19_373957_215030.png,data/processed/masks/19_373957_215030.png
19_373971_215061,Sector 22,data/raw/imagery/19_373971_215061.png,data/processed/masks/19_373971_215061.png
19_373957_215071,Sector 22,data/raw/imagery/19_373957_215071.png,data/processed/masks/19_373957_215071.png
19_374046_215124,General,data/raw/imagery/19_374046_215124.png,data/processed/masks/19_374046_215124.png
19_373975_215050,Sector 7-8,data/raw/imagery/19_373975_215050.png,data/processed/masks/19_373975_215050.png
19_373962_215039,Sector 7-8,data/raw/imagery/19_373962_215039.png,data/processed/masks/19_373962_215039.png
19_373973_215070,Sector 22,data/raw/imagery/19_373973_215070.png,data/processed/masks/19_373973_215070.png
19_373958_215068,Sector 22,data/raw/imagery/19_373958_215068.png,data/processed/masks/19_373958_215068.png
19_373962_215035,Sector 7-8,data/raw/imagery/19_373962_215035.png,data/processed/masks/19_373962_215035.png
19_373985_215045,Sector 7-8,data/raw/imagery/19_373985_215045.png,data/processed/masks/19_373985_215045.png
19_373957_215083,Sector 22,data/raw/imagery/19_373957_215083.png,data/processed/masks/19_373957_215083.png
19_373960_215029,Sector 7-8,data/raw/imagery/19_373960_215029.png,data/processed/masks/19_373960_215029.png
19_373951_215072,Sector 22,data/raw/imagery/19_373951_215072.png,data/processed/masks/19_373951_215072.png
19_373883_215115,General,data/raw/imagery/19_373883_215115.png,data/processed/masks/19_373883_215115.png
19_373962_215072,Sector 22,data/raw/imagery/19_373962_215072.png,data/processed/masks/19_373962_215072.png
19_373952_215075,Sector 22,data/raw/imagery/19_373952_215075.png,data/processed/masks/19_373952_215075.png
19_373970_215040,Sector 7-8,data/raw/imagery/19_373970_215040.png,data/processed/masks/19_373970_215040.png
19_373975_215031,Sector 7-8,data/raw/imagery/19_373975_215031.png,data/processed/masks/19_373975_215031.png
19_373951_215077,Sector 22,data/raw/imagery/19_373951_215077.png,data/processed/masks/19_373951_215077.png
19_373974_215031,Sector 7-8,data/raw/imagery/19_373974_215031.png,data/processed/masks/19_373974_215031.png
19_373966_215066,Sector 22,data/raw/imagery/19_373966_215066.png,data/processed/masks/19_373966_215066.png
19_373951_215081,Sector 22,data/raw/imagery/19_373951_215081.png,data/processed/masks/19_373951_215081.png
19_373962_215074,Sector 22,data/raw/imagery/19_373962_215074.png,data/processed/masks/19_373962_215074.png
19_373977_215068,Sector 22,data/raw/imagery/19_373977_215068.png,data/processed/masks/19_373977_215068.png
19_373972_215065,Sector 22,data/raw/imagery/19_373972_215065.png,data/processed/masks/19_373972_215065.png
19_373961_215081,Sector 22,data/raw/imagery/19_373961_215081.png,data/processed/masks/19_373961_215081.png
19_373948_215036,General,data/raw/imagery/19_373948_215036.png,data/processed/masks/19_373948_215036.png
19_373978_215048,Sector 7-8,data/raw/imagery/19_373978_215048.png,data/processed/masks/19_373978_215048.png
19_373964_215077,Sector 22,data/raw/imagery/19_373964_215077.png,data/processed/masks/19_373964_215077.png
19_373974_215082,Sector 22,data/raw/imagery/19_373974_215082.png,data/processed/masks/19_373974_215082.png
19_373966_215071,Sector 22,data/raw/imagery/19_373966_215071.png,data/processed/masks/19_373966_215071.png
19_373954_215065,Sector 22,data/raw/imagery/19_373954_215065.png,data/processed/masks/19_373954_215065.png
19_373968_215069,Sector 22,data/raw/imagery/19_373968_215069.png,data/processed/masks/19_373968_215069.png
19_373953_215070,Sector 22,data/raw/imagery/19_373953_215070.png,data/processed/masks/19_373953_215070.png
19_373951_215069,Sector 22,data/raw/imagery/19_373951_215069.png,data/processed/masks/19_373951_215069.png
19_373950_215065,Sector 22,data/raw/imagery/19_373950_215065.png,data/processed/masks/19_373950_215065.png
19_373976_215083,Sector 22,data/raw/imagery/19_373976_215083.png,data/processed/masks/19_373976_215083.png
19_373973_215066,Sector 22,data/raw/imagery/19_373973_215066.png,data/processed/masks/19_373973_215066.png
19_373977_215080,Sector 22,data/raw/imagery/19_373977_215080.png,data/processed/masks/19_373977_215080.png
19_373952_215067,Sector 22,data/raw/imagery/19_373952_215067.png,data/processed/masks/19_373952_215067.png
19_373906_214976,General,data/raw/imagery/19_373906_214976.png,data/processed/masks/19_373906_214976.png
19_373967_215067,Sector 22,data/raw/imagery/19_373967_215067.png,data/processed/masks/19_373967_215067.png
19_373949_215067,Sector 22,data/raw/imagery/19_373949_215067.png,data/processed/masks/19_373949_215067.png
19_373899_215083,General,data/raw/imagery/19_373899_215083.png,data/processed/masks/19_373899_215083.png
19_373964_215039,Sector 7-8,data/raw/imagery/19_373964_215039.png,data/processed/masks/19_373964_215039.png
19_373970_215075,Sector 22,data/raw/imagery/19_373970_215075.png,data/processed/masks/19_373970_215075.png
19_373979_215034,Sector 7-8,data/raw/imagery/19_373979_215034.png,data/processed/masks/19_373979_215034.png
19_374008_215009,General,data/raw/imagery/19_374008_215009.png,data/processed/masks/19_374008_215009.png
19_373961_215072,Sector 22,data/raw/imagery/19_373961_215072.png,data/processed/masks/19_373961_215072.png
19_373961_215041,Sector 7-8,data/raw/imagery/19_373961_215041.png,data/processed/masks/19_373961_215041.png
19_373879_215025,General,data/raw/imagery/19_373879_215025.png,data/processed/masks/19_373879_215025.png
19_373975_215048,Sector 7-8,data/raw/imagery/19_373975_215048.png,data/processed/masks/19_373975_215048.png
19_373971_215074,Sector 22,data/raw/imagery/19_373971_215074.png,data/processed/masks/19_373971_215074.png
